0,6.0058695536205615
0,6.0058695536205615
0,6.297472233633172
0,6.0058695536205615
0,6.297472233633172
0,6.0058695536205615
0,6.131439069735158
0,6.297472233633172
0,6.0058695536205615
0,6.297472233633172
0,6.131439069735158
0,6.0058695536205615
0,5.606302899353227
0,6.297472233633172
0,6.131439069735158
0,6.0058695536205615
0,5.606302899353227
0,6.297472233633172
0,6.131439069735158
0,6.0058695536205615
0,5.97211027558868
0,5.606302899353227
0,6.297472233633172
0,6.131439069735158
0,6.0058695536205615
0,5.97211027558868
0,6.297472233633172
0,6.0058695536205615
0,5.97211027558868
0,6.297472233633172
0,6.0058695536205615
0,5.97211027558868
0,6.465522783341721
0,6.297472233633172
0,6.0058695536205615
0,5.932299700091298
0,5.97211027558868
0,6.297472233633172
0,6.0058695536205615
0,5.932299700091298
0,5.97211027558868
0,6.297472233633172
0,6.0058695536205615
0,6.332049468598732
0,5.932299700091298
0,5.97211027558868
0,5.949178476770023
0,6.297472233633172
0,6.0058695536205615
0,5.932299700091298
0,5.97211027558868
0,5.949178476770023
0,6.297472233633172
0,6.0058695536205615
0,5.932299700091298
0,5.97211027558868
0,6.386406003503191
0,5.949178476770023
0,6.297472233633172
0,6.266695706137873
0,6.0058695536205615
0,5.932299700091298
0,5.97211027558868
0,5.949178476770023
0,6.297472233633172
0,6.0058695536205615
0,6.266695706137873
0,5.932299700091298
0,5.97211027558868
0,5.949178476770023
0,6.3114747441026555
0,6.297472233633172
0,6.266695706137873
0,6.0058695536205615
0,5.932299700091298
0,5.97211027558868
0,5.949178476770023
0,6.3114747441026555
0,6.297472233633172
0,6.266695706137873
0,6.0058695536205615
0,6.219496114765378
0,5.932299700091298
0,5.97211027558868
0,5.949178476770023
0,6.3114747441026555
0,6.297472233633172
0,6.266695706137873
0,6.0058695536205615
0,5.932299700091298
0,6.219496114765378
0,5.97211027558868
0,5.949178476770023
0,6.3114747441026555
0,6.297472233633172
0,6.266695706137873
0,6.0058695536205615
0,5.932299700091298
0,6.219496114765378
0,5.97211027558868
0,5.949178476770023
0,6.3114747441026555
0,6.297472233633172
0,6.266695706137873
0,6.0058695536205615
0,5.932299700091298
