0,6.1198793306514725
1,2.0860882665522493
2,0.9285659096997062
3,0.8484172992464593
4,0.7434206772266246
5,0.7553511696823253
6,0.6632626656085027
7,0.6185271009717557
8,0.7616645296849632
9,1.7184673111686322
10,0.6359078179446975
11,0.6682093289879917
12,5.211770143161133
13,1.4632437005663508
14,1.0907287053208203
15,1.6727916729882628
16,0.7876241643545928
17,7.268974964457498
18,2.5315870641170752
20,1.1014558561070675
21,1.050080585396974
22,0.9313371490091518
23,1.2902486632084875
24,2.5531070235195767
25,1.2727195805750247
26,1.407662923289502
27,1.15011714184009
28,3.3328482117417777
29,2.0732995407677617
30,2.150738593629488
31,2.707465155439128
32,1.5594151296268397
33,1.7026478850839222
34,2.2605755328886334
35,1.0427939601190674
37,0.9350148806136389
38,1.2093735594224808
39,0.9315784573194263
40,0.9518857830869597
41,1.4431067048532653
42,1.2720389654583875
43,1.123557819734684
44,2.97633761345384
45,1.627798230317654
46,1.6055849493374872
47,1.2447036868817156
48,1.3003391627089227
49,1.0548429493343239
50,2.0925384177264865
51,0.8940110413820869
53,0.7266602207936437
54,0.8746444571620637
55,0.8641974626875873
56,0.7648520532170912
57,2.306203562973991
58,1.5983293063116264
59,1.7278842282271163
60,1.7621188282049167
61,1.5334924558080687
63,1.3139591578634942
64,1.2782459780389148
65,1.300757720458047
66,1.2072667744016217
67,1.1406046271694923
68,1.1751111064205018
69,1.2544357580709538
70,1.1536220601117892
71,1.2646872621644452
72,1.1933134521356326
73,1.3762004942275328
74,1.2345783424363774
75,1.2614641727093185
76,1.398988243324678
77,1.3425618362091531
78,1.1036079966126215
79,1.073876221770352
81,1.137965629922481
82,1.0806118513768364
83,1.0586065936688587
84,1.0334640827199606
85,1.0190145813168956
86,1.0439835894423704
87,0.9660469425178995
88,1.8244139771353303
89,1.5834631792727514
90,1.4048270847523028
91,1.528824495657553
92,1.4100829745084045
93,1.2662970082560376
94,1.3325437037536048
95,1.2416633575441887
96,1.2841272535560158
97,1.284206929025889
99,1.686844431201038
100,1.4928611041747757
101,1.4424551438254232
102,1.577931676401507
103,1.5018434656080268
104,1.5476986957007086
105,1.4420170316379797
